PolicyID,PolicyName,PolicyIntro,pol_intro,Special_Key
pol_2282,전문직업상담사 취업지원프로그램 운영,"직업전문상담사가 구직자 개인 수준에 맞는 직업상담, 동행면접 등 안정적인 청년취업 알선 역할을 지원해 줌으로써 청년 취업률 제고 ","직업전문상담사가 구직자 개인 수준에 맞는 직업상담, 동행면접 등 안정적인 청년취업 알선 역할을 지원해 줌으로써 청년 취업률 제고",
pol_2281,민간기업 통합 정기채용지원,"구인업체를 파악하여 연 2회(상하반기용 가이드북을 제작·홍보하여 다양한 일자리와 기업정보를 제공하여 기업에게는 원하는 인재를 채용할 수 있고, 구직자에게는 양질의 일자리제공으로 일자리 미스매칭 해소 ","구인업체를 파악하여 연 2회(상하반기용 가이드북을 제작·홍보하여 다양한 일자리와 기업정보를 제공하여 기업에게는 원하는 인재를 채용할 수 있고, 구직자에게는 양질의 일자리제공으로 일자리 미스매칭 해소",
pol_2277,제주더큰내일센터 운영,"- 청년 취·창업(직) 발굴 육성 및 미래 성장 동력인 제주 청년들이 새로운 기회를 창출해 나갈 수 있도록 「제주 더 큰 내일센터」설치 운영
- 4차 산업혁명에 의한 신산업과 청년들이 하고 싶은 일 중심으로 청년 일자리 생태계를 조성함으로써 경력 개발 및 관리할 수 있는 기회 부여 ","- 청년 취·창업(직) 발굴 육성 및 미래 성장 동력인 제주 청년들이 새로운 기회를 창출해 나갈 수 있도록 「제주 더 큰 내일센터」설치 운영
- 4차 산업혁명에 의한 신산업과 청년들이 하고 싶은 일 중심으로 청년 일자리 생태계를 조성함으로써 경력 개발 및 관리할 수 있는 기회 부여",
pol_2276,제주청년 뉴딜일자리사업(지역주도형 청년일자리사업),지역사회에 필요한 다양한 서비스를 청년의 일자리로 제공하여 일경험 기회 및 직무역량 강화로 향후 구직활동과 연계가능한 일자리 창출 지역인재,지역사회에 필요한 다양한 서비스를 청년의 일자리로 제공하여 일경험 기회 및 직무역량 강화로 향후 구직활동과 연계가능한 일자리 창출,지역인재
pol_2,대구청년학교 딴길1,진로와 삶의 방향을 고민하는 청년들을 대상으로 진로에 대한 고민과 교육의 장을 제공하여 삶을 주도할 수 있는 역량강화 지원,진로와 삶의 방향을 고민하는 청년들을 대상으로 진로에 대한 고민과 교육의 장을 제공하여 삶을 주도할 수 있는 역량강화 지원,
pol_1898,방학중 대학생 아르바이트 운영,학생 및 학부모의 경제적 부담을 덜어주고 학교에서 하지 못한 사회경험을 제공하기 위함,학생 및 학부모의 경제적 부담을 덜어주고 학교에서 하지 못한 사회경험을 제공하기 위함,
pol_1885,청년 창업 스쿨,청년창업 마인드 함양 교육 및 창업 성공사례 굥유를 통하여 새로운 일자리 창출과 청년창업 육성,청년창업 마인드 함양 교육 및 창업 성공사례 굥유를 통하여 새로운 일자리 창출과 청년창업 육성,
pol_1884,창업 인큐베이팅 진도 청년 팝업스토어,청년(예비)창업가의 창업 사전 경험 기회 제공 및 창업 연결로 일자리 창출,청년(예비)창업가의 창업 사전 경험 기회 제공 및 창업 연결로 일자리 창출,
pol_1856,대학생 행정인턴 운영,방학기간 동안 다양한 행정 경험을 통해 대학생의 취업역량을 향상시키고  사회 경험 기회를 제공하기 위해 행정인턴제 운영,방학기간 동안 다양한 행정 경험을 통해 대학생의 취업역량을 향상시키고  사회 경험 기회를 제공하기 위해 행정인턴제 운영,
pol_1851,청년 job 매칭 프로젝트,"청년들이 지역 내 기업에 취업할 수 있도록 실무 능력역량강화 후 취업을 지원하여 일자리 미스매칭 해소 저소득층, 장애인",청년들이 지역 내 기업에 취업할 수 있도록 실무 능력역량강화 후 취업을 지원하여 일자리 미스매칭 해소,"저소득층, 장애인"
pol_1847,청년 희망학교 운영,"청년들의 수요(needs)에 맞는 청년희망 교육 프로그램을 운영하여 관심 분야 교육 기회 제공으로 청년의 자치, 자립, 자생역량 강화 ","청년들의 수요(needs)에 맞는 청년희망 교육 프로그램을 운영하여 관심 분야 교육 기회 제공으로 청년의 자치, 자립, 자생역량 강화",
pol_1832,대학졸업생 직장체험 운영,행정실무의 생생한 현장체험을 통해 공공기관에 대한 긍정적인 이미지 제고,행정실무의 생생한 현장체험을 통해 공공기관에 대한 긍정적인 이미지 제고,
pol_1831,대학졸업생 행정인턴 운영,취업준비를 위한 경제적 지원과 다양한 분야의 공공기관 근무경험 기회를 동시에 제공함으로써 관내 대학 졸업생들의 안정적인 고용시장 진입 지원,취업준비를 위한 경제적 지원과 다양한 분야의 공공기관 근무경험 기회를 동시에 제공함으로써 관내 대학 졸업생들의 안정적인 고용시장 진입 지원,
pol_1829,순천형 청년 맥가이버 정착 지원사업,"귀농귀촌을 희망하는 청장년들에게 해당 면에 5년간 무상으로 주거공간을 마련해주고, 취약계층을 위한 맥가이버로서의 활동을 하기 위한 교육 및 8개월간 정착지원금 지급(185만원 상당/월) ","귀농귀촌을 희망하는 청장년들에게 해당 면에 5년간 무상으로 주거공간을 마련해주고, 취약계층을 위한 맥가이버로서의 활동을 하기 위한 교육 및 8개월간 정착지원금 지급(185만원 상당/월)",
pol_1824,꿈사다리 공부방 운영,고학력·미취업 청년을 지역아동센터 학습선생님으로 배치하여 아동의 기초·기본학력을 보강하고 청년에게는 일 경험 제공,고학력·미취업 청년을 지역아동센터 학습선생님으로 배치하여 아동의 기초·기본학력을 보강하고 청년에게는 일 경험 제공,
pol_1808,전남산업 선도인재 육성 아카데미,"지역의 미래산업 분야를 대상으로 대상으로 실무이론과 실습 위주의 고도화된 교육과정 운영으로 각 분야를 선도할 전문(연구)인재 육성 이공계, 이학계열, 공학계열, 이학, 공학",지역의 미래산업 분야를 대상으로 대상으로 실무이론과 실습 위주의 고도화된 교육과정 운영으로 각 분야를 선도할 전문(연구)인재 육성,"이공계, 이학계열, 공학계열, 이학, 공학"
pol_1806,산학협력 선도대학(LINC+) 육성,"지역산업 발전에 필요한 우수 인재 양성 및 기업의 애로기술 해소 등 지역 대학과 지역산업 간 공생발전 선도대학 육성 지역인재, 공학계열, 공학,",지역산업 발전에 필요한 우수 인재 양성 및 기업의 애로기술 해소 등 지역 대학과 지역산업 간 공생발전 선도대학 육성,"지역인재, 공학계열, 공학,"
pol_1801,산학협력취업패키지 과정,대학 재학생에 대한 인력 수급 미스매치해소 및 지역정착 유도- 전남 대상 대학 : 목포대학교 등 9개 대학 20개 과정 운영중,대학 재학생에 대한 인력 수급 미스매치해소 및 지역정착 유도- 전남 대상 대학 : 목포대학교 등 9개 대학 20개 과정 운영중,
pol_18,청년 일자리 디딤돌 사업,"청년들이 공공분야 일 경험을 통해 지역 공동체 구성원으로서 취업의욕 고취, 민간취업 시장 진출을 위한 직무역량 향상 ","청년들이 공공분야 일 경험을 통해 지역 공동체 구성원으로서 취업의욕 고취, 민간취업 시장 진출을 위한 직무역량 향상",
pol_1792,조기취업형계약학과 운영,"고교 졸업생을 대상으로 조기취업과 현장맞춤형 인력 양성을 위한 대학 진학 지원
- 전남 대상 대학 : 목포대학교 스마트에너지시스템학과 등 4개 학과, 전남대여수캠퍼스 기계IT융합공학과 등 3개 학과 ","고교 졸업생을 대상으로 조기취업과 현장맞춤형 인력 양성을 위한 대학 진학 지원
- 전남 대상 대학 : 목포대학교 스마트에너지시스템학과 등 4개 학과, 전남대여수캠퍼스 기계IT융합공학과 등 3개 학과",
pol_1791,청년 구직활동 수당 지원,도내 미취업 청년들에게 취업에 필요한 최소한의 경비를 지원하여 취업의욕 고취 및 노동시장 조기진입 촉진,도내 미취업 청년들에게 취업에 필요한 최소한의 경비를 지원하여 취업의욕 고취 및 노동시장 조기진입 촉진,
pol_1766,2020 관내 대학생 인턴사업,"직장생활 체험을 통한 실무지식 습득 및 취업경쟁력 강화, 대학생 스스로 노동력으로 경제적 자립의 경험 제공, 서민층 자녀 위주의 인턴채용으로 서민경제 활성화  ","직장생활 체험을 통한 실무지식 습득 및 취업경쟁력 강화, 대학생 스스로 노동력으로 경제적 자립의 경험 제공, 서민층 자녀 위주의 인턴채용으로 서민경제 활성화 ",
pol_1753,일경험 제공을 위한 청년 행정인턴,관내 거주 대학생에게 시정에 참여할 수 있는 기회를 제공 및 지역에 대한 애착심 함양,관내 거주 대학생에게 시정에 참여할 수 있는 기회를 제공 및 지역에 대한 애착심 함양,
pol_1751,청년 역량강화 교육 및 워크숍,"역량강화 교육 : 리더십 향상 및 정책소통 교육으로 경쟁력 있는 인재양성
역량강화 워크숍 : 청년들의 소통 및 교류, 공감대 형성과 비전을 상호 공유 ","역량강화 교육 : 리더십 향상 및 정책소통 교육으로 경쟁력 있는 인재양성
역량강화 워크숍 : 청년들의 소통 및 교류, 공감대 형성과 비전을 상호 공유",
pol_1746,2020년 시군 청년센터 인건비 지원,청년센터 인건비 지원을 통해 센터 활성화 및 조기정착 기여,청년센터 인건비 지원을 통해 센터 활성화 및 조기정착 기여,
pol_1720,동?하계 방학 대학생 행정체험연수,"연수구 거주 대학생에게 공직사회 경험을 제공함으로써 구정 이해도를 제고하고
행정체험연수 대상자 활동비 지급을 통해 경제적 자립 능력 성취 지원 ","연수구 거주 대학생에게 공직사회 경험을 제공함으로써 구정 이해도를 제고하고
행정체험연수 대상자 활동비 지급을 통해 경제적 자립 능력 성취 지원",
pol_1710,청년층 직업지도 프로그램,고졸 및 청년 취업희망자를 대상으로 진로상담 및 취업특강을 실시하여 올바른 직업관 형성 및 구직의욕 고취,고졸 및 청년 취업희망자를 대상으로 진로상담 및 취업특강을 실시하여 올바른 직업관 형성 및 구직의욕 고취,
pol_171,강원도 대학발전 육성사업 지원,대학의 경쟁력 강화와 지역인재를 육성하기 위함,대학의 경쟁력 강화와 지역인재를 육성하기 위함,
pol_1709,취업성공 디딤돌 청년인턴,미취업 청년의 행정경력 제공 및 취업역량강화교육으로 취업률 향상 도모,미취업 청년의 행정경력 제공 및 취업역량강화교육으로 취업률 향상 도모,
pol_1693,2020 국제기구-MICE 커리어 페어 개최,MICE 분야 일자리박람회,MICE 분야 일자리박람회,
